Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
Maps K.Top.32.5.2.,MAPSKTOP     32       5       2 ,1,"A colored plan of Salcey Forest, in the county of Northampt",,1790,0,,RM1,Probably out of Copyright,Standard Access,Maps,09W07562P,,2
Maps K.Top.32.5.3.,MAPSKTOP     32       5       3 ,1,"A colored plan of the forest of Whittlewood, in the county",,1791,0,,RM1,Probably out of Copyright,Standard Access,Maps,09W07562P,,2
Maps K.Top.32.52.,MAPSKTOP     32      52 ,1,"A colored plan of Newcastle-upon-Tyne, drawn by Isaac Thomp",,1746,0,,RM1,Probably out of Copyright,Standard Access,Maps,08W06941P,,2
Maps K.Top.44.22.,MAPSKTOP     44      22 ,1,"""Appearance of the port of Whitby from the sea;"" a view, in",,1790,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W14306P,,2
Maps K.Top.34.9.,MAPSKTOP     34       9 ,1,[Celeberrimae Oxomensis Academiae Aularum et Collegiorum...,,1728,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00768S,,2
Maps K.Top.34.11.,MAPSKTOP     34      11 ,1,[Oxford. Surveyed by I. Taylor in 1750 and engraved by G...,,1789,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00754S,,2
Maps K.Top.37.13.,MAPSKTOP     37      13 ,1,The City of Bath ... by ... Joseph Gilmore ... I. Savage...,,1717,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps K.Top.40.19.a.,MAPSKTOP     40      19 A,1,"Plan of the Gardens and Park at Claremont, one of the Seats",,1738,1738,,RM1,Probably out of Copyright,Standard Access,Maps,12W51698P,,2
Maps K.Top.41.15.f.,MAPSKTOP     41      15 F,1,A Birds Eye View from Richmond Park / drawn by Mr Ralph.,"Ralph, Benjamin, active 1763-1770, artist.",1770,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps K.Top.42.18.,MAPSKTOP     42      18 ,1,"An accurate Plan of the City of Chichester, with the Sub...",,1769,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W195030P,,2
Maps H.F.SEC.5.(823.),MAPSHFSEC      5 (    823 ),1,Carte Particulie_re des Co_tes de France (Partie occiden...,,1834,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps G.A.C.(110.),MAPSGAC(    110 ),2,"Hafen von Dar es Salaam, nach den Vermessungen des Commr...",,1888,0,,RM1,Possibly out of Copyright,Standard Access,Maps,6W186910P,,2
Maps K.Top.89.28.,MAPSKTOP     89      28 ,1,TOTIUS REGNI BOHEMIAE MAPP CHOROGRAPHICO-MINERALOGICO-HY...,"Artaria&Co.,",1808,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace.,MAPSCRACE,1,"[Collection of maps of London, Westminster and Southwark].",,1560,1749,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.496.,MAPSCC      5 A    496 ,1,The progress of the Union armies / what the rebels claimed,,1863,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.500.,MAPSCC      5 A    500 ,1,Ville citte universite de Paris /,"Ziarnko, Jan,",1616,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.507,MAPSCC      5 A    507 ,1,Universale descritione de tuto il mondo /,"Rosaccio, Giuseppe,",1596,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W189171P,,2
Maps CC.5.a.529.,MAPSCC      5 A    529 ,1,L'Europa geografico-politica veduta a vola d'oca.,,1871,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00414S,,2
Maps CC.5.a.552,MAPSCC      5 A    552 ,1,"A plan of the ciies of Alexandria vetus, and New Alexandria","Luffman, J. (John), 1756-1846",1798,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.561,MAPSCC      5 A    561 ,1,A plan of the famous town & fortress of Ceuta: besieg'd by,"Bowles, Thomas, d. 1767.",1721,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.569,MAPSCC      5 A    569 ,1,[Picture of Europe for July 1772],,1772,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00414S,,2
Maps CC.5.a.575,MAPSCC      5 A    575 ,1,The Royal Regatta: a game.,,1852,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.586,MAPSCC      5 A    586 ,1,A prospect of London and Westminster taken at several stati,"Morgan, William",1681,1682,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace.,MAPSCRACE,1,"[Collection of maps of London, Westminster and Southwark].",,1560,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace.,MAPSCRACE,1,"[Collection of maps of London, Westminster and Southwark].",,1560,1633,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace.,MAPSCRACE,1,"[Collection of maps of London, Westminster and Southwark].",,1560,1832,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace.,MAPSCRACE,1,"[Collection of maps of London, Westminster and Southwark].",,1560,1720,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace.,MAPSCRACE,1,"[Collection of maps of London, Westminster and Southwark].",,1560,1823,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace,MAPSCRACE,1,COLLECTION OF MAPS OF LONDON,,1560,1560,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.482.,MAPSCC      5 A    482 ,1,Vue d'Alger / imiédiatement avant le bombardement par l'es,,1816,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.476.,MAPSCC      5 A    476 ,1,Kaart van Europa 1859 /,Emrik&Binger,1859,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00414S,,2
Maps CC.5.a.455.,MAPSCC      5 A    455 ,1,A description of the passage of the shadow of the moon o...,"Halley, Edmond,",1724,0,,RM1,Probably out of Copyright,Standard Access,Maps,5W155213P,,2
Maps CC.5.a.356.,MAPSCC      5 A    356 ,1,"A survey of the mansion house, amphitheatre, gardens and la",,1777,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.87.,MAPSCC      5 A     87 ,1,Carte generale du royaume de France suivant les nouvelle...,Cre_py.,1718,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00414S,,2
Maps CC.5.a.88.,MAPSCC      5 A     88 ,1,Nouvelle methode de geographie ou voiage du monde par le...,Cre_py.,1718,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00414S,,2
Maps CC.5.a.137.,MAPSCC      5 A    137 ,1,A geographical picture of Asia.,,1817,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W27564P,Partial,2
Maps CC.5.a.171,MAPSCC      5 A    171 ,1,Tabula prima Europae.,,1507,1507,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.305.,MAPSCC      5 A    305 ,1,Siciliam tentaminis typometrici maioris exemplum Ferdinando,"Preuschen, Augustus Gottliebius.",1777,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11W47253P,Partial,2
Maps CC.5.a.345.,MAPSCC      5 A    345 ,1,"Afbeeldinge van't zeer vermaarde Eiland Geks-Kop, gele_g...",,1720,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.359.,MAPSCC      5 A    359 ,1,A new plan of the town of Kingston upon Hull and its enviro,"Anderson, Thomas.",1818,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.428.,MAPSCC      5 A    428 ,1,"To His Grace John, Duke of Marlborough... this map of ye En","Moll, Herman, d. 1732",1705,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.361.,MAPSCC      5 A    361 ,1,A new and correct map of the world according to the Sr. d'A,"Bennett, Richard.",1758,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W15707P,Unknown,2
Maps CC.5.a.383.,MAPSCC      5 A    383 ,1,"Carta geographica que comprende los rios de la Plata, Pa...",G.&J. Cary.,1827,0,,RM1,Probably out of Copyright,Standard Access,Maps,5W149084P,,2
Maps CC.5.a.387.,MAPSCC      5 A    387 ,1,Plan of the town of Wakefield / surveyed by J. Walker.,"Walker, John, 1786-1873.",1823,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps CC.5.a.391,MAPSCC      5 A    391 ,1,"A new and correct mapp of the world, according to the lates","Taylor, Thomas fl. 1670-1730",1715,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W15212P,Unknown,2
Maps CC.5.a.409.,MAPSCC      5 A    409 ,1,The Englishe victore agaynste the Schottes by Muskelbroghe,,1547,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W12167P,Full,2
Maps CC.5.a.409.,MAPSCC      5 A    409 ,1,The Englishe victore agaynste the Schottes by Muskelbroghe,,1547,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W12167P,Partial,2
Maps Crace.,MAPSCRACE,1,"[Collection of maps of London, Westminster and Southwark].",,1560,1754,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace.,MAPSCRACE,1,"[Collection of maps of London, Westminster and Southwark].",,1560,1745,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps D.DE.H.SEC.9.(250.),MAPSDDEHSEC      9 (    250 ),1,Carta Esfe_rica de parte de las Islas Virgenes desde la Cu,,1859,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W10340P,,2
Maps Crace.,MAPSCRACE,1,"[Collection of maps of London, Westminster and Southwark].",,1560,1840,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace Port. 6.195,MAPSCRACEPORT      6     195 ,1,London in miniature with the surrounding villages : an enti,"Mogg, Edward.",1807,1807,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace Port. 6.225,MAPSCRACEPORT      6     225 ,1,"Map of London, from an actual survey made in the years 1824","Greenwood, C. (Christopher), 1786-1855.",1827,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace Port. 10.43,MAPSCRACEPORT     10      43 ,1,Plan of King's Scholar's Pond Sewer from east end of Bruton,,1815,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W65115P,,2
Maps Crace Port. 11.5,MAPSCRACEPORT     11       5 ,1,Map of the City and Liberty of Westminster / Thos. Cooke...,"Cooke, Thomas.",1847,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace Port. 11.50,MAPSCRACEPORT     11      50 ,1,Plan of the Houses of Parliament Westminster Hall : and ...,"Soane, John, 1753-1837.",1833,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace Port. 14.19,MAPSCRACEPORT     14      19 ,1,"[Drawn plan of the Duke of Portland's Estate, with the n...",,1800,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace Port. 14.27.(1.),MAPSCRACEPORT     14      27 (      1 ),1,A plan of the ground belonging to the Rt. Honble. Lord F...,"Yeoman, Thomas,",1764,0,,RM1,Probably out of Copyright,Standard Access,Maps,4W126463P,,2
Maps Crace Port. 19.10,MAPSCRACEPORT     19      10 ,1,A MAPP Containing the Townes Villages Gentelmens Houses ...,"Lea, Philip,",1690,0,,RM1,Probably out of Copyright,Standard Access,Maps,5W139314P,,2
Maps D.DE.H.SEC.2.(125.),MAPSDDEHSEC      2 (    125 ),1,Carta Esfe_rica de la Costa de Galicia desde el Cabo Torin,,1836,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps D.DE.H.SEC.4.(567.),MAPSDDEHSEC      4 (    567 ),1,"Costas de Africa, Arabia y Persia, que comprende los Golfos",,1869,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09P25643P,,2
Maps D.DE.H.SEC.4.(576.),MAPSDDEHSEC      4 (    576 ),1,"[Red Sea. Strait of Jubal, compiled from Captain Moresby's",,1870,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09P25643P,,2
Maps D.DE.H.SEC.7.(14.),MAPSDDEHSEC      7 (     14 ),1,Plano del Puerto de Valdivia en la Costa oeste de la Americ,,1795,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W16319P,Unknown,2
Maps D.DE.H.SEC.7.(96.),MAPSDDEHSEC      7 (     96 ),1,Plano de la Isla Santa Maria. ... Levantado por los Officia,,1819,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W12112P,Partial,2
Maps D.DE.H.SEC.7.(520.),MAPSDDEHSEC      7 (    520 ),1,Plano de las Islas de Chincha segun el publicado en 1857...,,1864,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W180123P,,2
Maps D.DE H.SEC.9.(31.),MAPSDDEHSEC      9 (     31 ),1,"Plano del Puerto de San Juan de Puerto Rico, levantado en 1",,1872,0,-,RM1,Probably out of Copyright,Standard Access,Maps,09W11736P,Partial,2
Maps Crace Port. 6.194,MAPSCRACEPORT      6     194 ,1,London and Westminster. 1806. 7th ed.,"Fairburn, John,",1806,0,,RM1,Probably out of Copyright,Standard Access,Maps,5W138063P,,2
Maps Crace Port. 5.181,MAPSCRACEPORT      5     181 ,1,"A new pocket plan of London, Westminster and Southwark : wi","Darton, William, 1755-1819.",1797,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace Port. 5.173,MAPSCRACEPORT      5     173 ,1,PLAN of the Cities of LONDON and WESTMINSTER the Borough...,"Horwood, Richard, cartographer.",1792,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace Port. 1.31,MAPSCRACEPORT      1      31 ,1,The Cittie of London / are to be sould at Amsterdam by Corn,"Dankerts, Cornelis, 1603-1656, engraver.",1633,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W51542P,,2
Maps Crace.,MAPSCRACE,1,"[Collection of maps of London, Westminster and Southwark].",,1560,1852,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace.,MAPSCRACE,1,"[Collection of maps of London, Westminster and Southwark].",,1560,1681,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace I.49.,MAPSCRACEI     49 ,1,Platte grondt der stadt London met de aenwysinghe hoe die a,"Wit, Frederick de.",1666,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace I.49,MAPSCRACEI     49 ,1,Platte Grondt der Stadt London,Anon,1667,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace II.58,MAPSCRACEII     58 ,1,London & Westminster,William Morgan,1682,0,,RM1,Probably out of Copyright,Standard Access,Maps,,Unknown,2
Maps Crace Port. 1.7.,MAPSCRACEPORT      1       7 ,1,"London, Westminster and Southwark as in the olden times ...",,1855,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace Port.1 33.,MAPSCRACEPORT      1      33 ,1,[London. Ioannes Norden Anglus descripsit anno 1593. Pieter,,1653,0,,RM1,Probably out of Copyright,Standard Access,Maps,09W07797P,,2
Maps Crace Port.5 150.,MAPSCRACEPORT      5     150 ,1,[Bowles's New Pocket Plan of the Cities of London and Westm,,1780,0,,RM1,Probably out of Copyright,Standard Access,Maps,09W07762P,,2
Maps Crace Port. 1.35,MAPSCRACEPORT      1      35 ,1,London :,"Newcourt, Richard,",1857,0,,RM1,Probably out of Copyright,Standard Access,Maps,5W157578P,,2
Maps Crace Port.2 58.,MAPSCRACEPORT      2      58 ,1,"A Prospect of London and Westminster, taken at several Stat",,1681,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W59819P,,2
Maps 51170.(1.),MAPS  51170 (      1 ),1,Map of Azerbaeejaun and part of Armenia & Georgia.,,1833,0,-,RM1,Probably out of Copyright,Standard Access,Maps,11W40990P,Full,2
Maps Crace Port. 2.74,MAPSCRACEPORT      2      74 ,1,"This actuall survey of London, Westminster&Southwark is ...","Morden, Robert,",1700,0,,RM1,Probably out of Copyright,Standard Access,Maps,5W165276P,,2
Maps Crace Port.3 110.,MAPSCRACEPORT      3     110 ,1,[A new and exact Plan of the Cities of London and Westminst,,1752,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps Crace Port. 4.142,MAPSCRACEPORT      4     142 ,1,"A new plan of the city and liberty of Westminster, exhib...","Jefferys, Thomas,",1772,0,,RM1,Probably out of Copyright,Standard Access,Maps,5W138063P,,2
Maps K.Top.89.27.,MAPSKTOP     89      27 ,1,CARTE CHOROGRAPHIQUE DE LA BOHEME Divisée en 12 Cercles ...,"Le Rouge, Georges-Louis,",1757,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps K.Top.89.38.,MAPSKTOP     89      38 ,1,MARCHIONATUS MORAVIAE = Das Marggraffthumb Mährern.,"Fabricius, Paul,",1569,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps SEC.5.(1440.),MAPSSEC      5 (   1440 ),1,The Adriatic Sea. [Admiralty Chart],,1842,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps R.17.a.3.,MAPSR     17 A      3 ,1,[An exact Delineation of the Cities of London and ,,1658,0,,RM1,Probably out of Copyright,Standard Access,Maps,,Unknown,2
Maps O.S.T.145.,MAPSOST    145 ,2,(Ordnance Plan of the City and County of the City of Bri...,,1885,0,,RM1,Possibly out of Copyright,Standard Access,Maps,14W99988P,,2
Maps O.S.T.145.,MAPSOST    145 ,2,(Ordnance Plan of the City and County of the City of Bri...,,1885,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,2
Maps O.S.T.(16.),MAPSOST(     16 ),1,"(Ordnance Plan of the Town of Barnard Castle. Scale, 1: ...",,1863,0,,RM1,Probably out of Copyright,Standard Access,Maps,15R00817S,,2
Maps O.S.T.(31.),MAPSOST(     31 ),3,[Ordnance Plan of the City of Chichester. Scale 1 : 500 ...,,1876,0,,RM1,Possibly out of Copyright,Standard Access,Maps,16P24657P,,2
Maps O.S.T.(31.),MAPSOST(     31 ),3,[Ordnance Plan of the City of Chichester. Scale 1 : 500 ...,,1876,0,,RM1,Possibly out of Copyright,Standard Access,Maps,,,2
Maps O.S.T.(31.),MAPSOST(     31 ),3,[Ordnance Plan of the City of Chichester. Scale 1 : 500 ...,,1876,0,,RM1,Possibly out of Copyright,Standard Access,Maps,15P24582P,,2
Maps O.S.T.(48.),MAPSOST(     48 ),1,"[Ordnance Plan of the Town of Guildford, Surrey.] Scale,...",,1871,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00780S,,2
Maps O.S.T.(100.),MAPSOST(    100 ),1,[Ordnance Survey of Wigan 5 feet to a mile],,1848,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00780S,,2
Maps O.S.T.(106.),MAPSOST(    106 ),3,"(Ordnance Plan of the Town of Newbury. Scale, 1 : 500, o...",,1880,0,,RM1,Possibly out of Copyright,Standard Access,Maps,14P24540P,,2
Maps O.S.T.(106.),MAPSOST(    106 ),3,"(Ordnance Plan of the Town of Newbury. Scale, 1 : 500, o...",,1880,0,,RM1,Possibly out of Copyright,Standard Access,Maps,14P24562P,,2
Maps O.S.T.(106.),MAPSOST(    106 ),3,"(Ordnance Plan of the Town of Newbury. Scale, 1 : 500, o...",,1880,0,,RM1,Possibly out of Copyright,Standard Access,Maps,15P24582P,,2
Maps R.17.a.2.,MAPSR     17 A      2 ,1,A Map of an Estate Lying in the Parish of West Wratting in,"Bowles, John, 1751-1819.",1737,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps R.17.a.3.,MAPSR     17 A      3 ,1,[An exact Delineation of the Cities of London and Westminst,,1658,1658,,RM1,Probably out of Copyright,Standard Access,Maps,09W08779P,Unknown,2
Maps R.17.a.3.,MAPSR     17 A      3 ,1,[An exact Delineation of the Cities of London and Westminst,,1658,1658,,RM1,Probably out of Copyright,Standard Access,Maps,09W08779P,Full,2
maps o.s.t.57.,MAPSOST     57 ,1,ordnance survey of leeds 5 feet to a mile,,1850,0,,RM1,Probably out of Copyright,Standard Access,Maps,,,2
Maps O.S.T.20.,MAPSOST     20 ,1,[Ordnance Survey of the Town of Gateshead. Scale of 10.5...,,1857,0,,RM1,Probably out of Copyright,Standard Access,Maps,14R00780S,,2
Maps O.S.T.7.,MAPSOST      7 ,1,"Ordnance Plan of the Town of Carlisle ... Scale, 10.56 f...",,1866,0,,RM1,Probably out of Copyright,Standard Access,Maps,16P24657P,,2
Maps O.S.,MAPSOS,1,[Townland Survey of the County of] Cork. Surveyed in 1841-4,,1845,1845,,RM1,Probably out of Copyright,Standard Access,Maps,,Partial,2
Maps O.S.,MAPSOS,1,"[Ordnance Survey of England and Wales. Cheshire Scale, one",,1874,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,Full,2
Maps O.S.,MAPSOS,1,"[Ordnance Survey of England and Wales. Cheshire Scale, one",,1874,0,-,RM1,Probably out of Copyright,Standard Access,Maps,,Partial,2
Maps O.S.,MAPSOS,1,[Townland Survey of the County of] Cork. Surveyed in 1841-4,,1845,1845,,RM1,Probably out of Copyright,Standard Access,Maps,,Unknown,2
Maps O.S.,MAPSOS,1,[Townland Survey of the County of] Cork. Surveyed in 1841-4,,1845,1845,,RM1,Probably out of Copyright,Standard Access,Maps,,Full,2
Maps O.S.T.1.,MAPSOST      1 ,1,"Ordnance Plan of the Town of Lymington. ... Scale, 10.56 fe",,1869,0,-,RM1,Probably out of Copyright,Standard Access,Maps,12W51090P,Partial,2
Maps R.17.a.3.,MAPSR     17 A      3 ,1,[An exact Delineation of the Cities of London and ,,1658,0,,RM1,Probably out of Copyright,Standard Access,Maps,,Full,2
Maps SEC.1.(2128.),MAPSSEC      1 (   2128 ),1,England. South Coast. Dunnoze to the Needles including S...,,1852,0,,RM1,Probably out of Copyright,Standard Access,Maps,5W156900P,,2
Maps SEC.1.(2697.),MAPSSEC      1 (   2697 ),1,Lough Swilly ... Surveyed by Capt. G.A. Bedford ... 1855...,,1860,0,,RM1,Probably out of Copyright,Standard Access,Maps,6W193972P,,2
Maps SEC.3.(128.),MAPSSEC      3 (    128 ),1,"A Chart of the Cattegat, compiled from Klint's, Lovenorn's",,1814,0,-,RM1,Probably out of Copyright,Standard Access,Maps,10W23955P,Unknown,2
